Type,Latitude,Longitude,Date,Time,Descriptions
Roadwork,1.397620683,103.8539744,9/2/18,9:35:00 AM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 3.
Roadwork,1.301369182,103.8629494,9/2/18,9:33:00 AM,Roadworks on Java Road (towards Beach Road) after Nicoll Highway. Avoid right lane.
Roadwork,1.410135239,103.7557618,9/2/18,9:30:00 AM,Roadworks on Woodlands Road (towards City) after Mandai Road. Avoid left lane.
Roadwork,1.30846984,103.7834492,9/2/18,9:27:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Rise. Avoid left lane.
Roadwork,1.294899558,103.8499143,9/2/18,9:25:00 AM,Roadworks on Stamford Road (towards Fort Canning Link) after Victoria Street. Avoid right lane.
Roadwork,1.339405385,103.9487469,9/2/18,9:25:00 AM,Roadworks on Simei Avenue (towards Simei Street 3) after PIE. Avoid left lane.
Roadwork,1.306148376,103.8388708,9/2/18,9:25:00 AM,Roadworks on Cairnhill Circle (towards Cairnhill Rise) after CTE. Avoid left lane.
Roadwork,1.344199404,103.8484617,9/2/18,9:21:00 AM,Roadworks on Braddell Road (towards Bishan Flyover) after Bishan Road. Avoid left lane.
Vehicle breakdown,1.295367689,103.8441167,9/2/18,9:20:00 AM,Vehicle breakdown in CTE Tunnel (towards AYE) before Havelock Exit.
Roadwork,1.300419274,103.858821,9/2/18,9:14:00 AM,Roadworks on Ophir Road (towards Beach Road) after North Bridge Road. Avoid left lane.
Heavy Traffic,1.289698422,103.8425364,9/2/18,8:49:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.
Heavy Traffic,1.286283834,103.797287,9/2/18,8:35:00 AM,Heavy Traffic on AYE (towards Tuas) between Lower Delta Rd Exit and Normanton Exit.
Heavy Traffic,1.328943197,103.8663397,9/2/18,8:33:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Thomson Rd and Kallang Way.
Heavy Traffic,1.348033534,103.8587942,9/2/18,8:15:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and PIE(Changi) Exit.
Heavy Traffic,1.401316357,103.8840776,9/2/18,8:11:00 AM,Heavy Traffic on TPE (towards SLE) between Punggol Rd Exit and Jalan Kayu Exit.
Heavy Traffic,1.323979847,103.7441904,9/2/18,8:06:00 AM,Heavy Traffic on AYE (towards MCE) at Jurong Town Hall Rd Exit.
Heavy Traffic,1.377680883,103.9267942,9/2/18,8:03:00 AM,Heavy Traffic on TPE (towards PIE) between Sengkang Exit and Pasir Ris Dr 12 Exit.
Vehicle breakdown,1.387004926,103.8582702,9/2/18,8:00:00 AM,Vehicle breakdown on CTE (towards AYE) before AMK Ave 5 Exit.
Heavy Traffic,1.4153975,103.8048585,9/2/18,7:48:00 AM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 2 Exit and Mandai Ave Exit.
Heavy Traffic,1.332076095,103.7678804,9/2/18,7:39:00 AM,Heavy Traffic on PIE (towards Tuas) at Clementi Ave 6 Exit.
Heavy Traffic,1.313334838,103.8043028,9/2/18,7:30:00 AM,Heavy Traffic on Farrer Road (towards Queensway) between PIE and Farrer Flyover.
Heavy Traffic,1.345669495,103.8598888,9/2/18,7:18:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.
Heavy Traffic,1.32789293,103.8248685,9/2/18,7:17:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Lornie Rd.
Heavy Traffic,1.333894739,103.8140373,9/2/18,7:07:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Heavy Traffic,1.326084664,103.6658504,9/2/18,7:05:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.
Heavy Traffic,1.317968067,103.8350713,9/2/18,7:01:00 AM,Heavy Traffic on Dunearn Road (towards City) after Wayang Satu Flyover.
Heavy Traffic,1.423461851,103.7739035,9/2/18,7:01:00 AM,Heavy Traffic on SLE (towards BKE) before BKE Exit.
Accident,1.401157145,103.8868359,9/2/18,6:59:00 AM,Accident on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 1.
Vehicle breakdown,1.350416928,103.9591303,9/2/18,6:58:00 AM,Vehicle breakdown on PIE (towards Tuas) after Upper Changi Rd East.
Heavy Traffic,1.397496373,103.7738928,9/2/18,6:56:00 AM,Heavy Traffic on BKE (towards PIE) before KJE Exit.
Heavy Traffic,1.328465492,103.8045226,9/2/18,6:53:00 AM,Heavy Traffic on Dunearn Road (towards City) after Eng Neo Avenue.
Roadwork,1.389080161,103.7541219,9/2/18,2:32:00 AM,Roadworks on KJE (towards BKE) at Woodlands Rd Exit.
Roadwork,1.288424095,103.8768169,9/2/18,2:22:00 AM,Roadworks on MCE (towards AYE) before ECP (City) Entrance. Avoid lane 1.
Roadwork,1.352663968,103.8571768,9/2/18,1:51:00 AM,Roadworks on CTE (towards AYE) before Braddell Rd/Lor Chuan Exit.
Roadwork,1.295572205,103.8937949,9/2/18,1:46:00 AM,Roadworks on ECP (towards City) at East Coast Park Service Rd Entrance.
Roadwork,1.365219114,103.7082449,9/2/18,1:44:00 AM,Roadworks on PIE (towards Tuas) at KJE(BKE) Exit.
Roadwork,1.288957659,103.8418408,9/2/18,1:28:00 AM,Roadworks in CTE Tunnel (towards AYE) after Havelock Exit. Avoid lane 1.
Roadwork,1.282005985,103.8016946,9/2/18,1:27:00 AM,Roadworks on Alexandra Road (towards Depot Road) after Bury Road. Avoid left lane.
Roadwork,1.389770244,103.7611302,9/2/18,1:12:00 AM,Roadworks on KJE (towards PIE) before Woodlands Rd Exit. Avoid lane 3.
Roadwork,1.316965282,103.8480389,9/2/18,1:09:00 AM,Roadworks on CTE (towards SLE) before Moulmein Rd Exit.
Roadwork,1.29344349,103.8741774,9/2/18,1:05:00 AM,Roadworks on MCE (towards KPE) at ECP (Changi) Exit.
Roadwork,1.329450164,103.8541296,9/2/18,1:00:00 AM,Roadworks on PIE (towards Changi Airport) at Toa Payoh (Kim Keat Link) Exit. Toa Payoh (Kim Keat Link) Exit closed.
Roadwork,1.289198311,103.8415968,9/2/18,12:59:00 AM,Roadworks in CTE Tunnel (towards SLE) at Merchant Road Exit. Merchant Road Exit closed.
Roadwork,1.343957299,103.8777696,9/2/18,12:58:00 AM,Roadworks on Bartley Road (towards Braddell) after Mount Vernon Road.
Roadwork,1.273175658,103.8495893,9/2/18,12:52:00 AM,Roadworks on MCE (towards ECP) before Maxwell Rd Entrance. Avoid lane 4.
Roadwork,1.310109758,103.8440253,9/2/18,12:44:00 AM,Roadworks in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lanes 3 and 4.
Roadwork,1.338917386,103.8863712,9/2/18,12:42:00 AM,Roadworks on Upper Paya Lebar Road (towards Paya Lebar Street) after Little Road. Avoid left lane.
Roadwork,1.275799078,103.8676598,9/2/18,12:38:00 AM,"Roadworks on MCE (towards ECP) after Marina Blvd Entrance. Avoid lanes 2, 3, 4 and 5."
Roadwork,1.334602473,103.8923455,9/2/18,12:36:00 AM,Roadworks on KPE (towards ECP) at Airport Road Entrance.
Roadwork,1.288770637,103.8416462,9/2/18,12:33:00 AM,Roadworks in CTE Tunnel (towards SLE) before Merchant Rd Exit. Avoid lanes 2 and 3.
Roadwork,1.354670156,103.8324894,9/2/18,12:31:00 AM,Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid right lane.
Roadwork,1.275397385,103.8670491,9/2/18,12:20:00 AM,Roadworks on MCE (towards ECP) at Marina Boulevard Entrance. Marina Boulevard Entrance closed.
Roadwork,1.301327644,103.7764072,9/2/18,12:17:00 AM,Roadworks on AYE (towards Tuas) before Clementi Rd Exit. Avoid lane 4.
Roadwork,1.311344062,103.8036918,9/2/18,12:16:00 AM,Roadworks on Farrer Road (towards Queensway) at Farrer Underpass. Avoid left lane.
Roadwork,1.34971738,103.8986875,9/2/18,12:13:00 AM,Roadworks on KPE (towards ECP) between Tampines Rd Exit and Airport Rd Exit. Avoid lane 1.
Roadwork,1.307206107,103.8770002,9/2/18,12:11:00 AM,Roadworks on KPE (towards ECP) at Nicoll Highway Exit. Nicoll Highway Exit closed.
Roadwork,1.371560101,103.8603497,9/2/18,12:04:00 AM,Roadworks on CTE (towards AYE) after AMK Ave 5 Exit. Avoid lane 1.
Roadwork,1.287812284,103.840857,9/2/18,12:01:00 AM,Roadworks in CTE Tunnel (towards SLE) before Merchant Rd Exit. Avoid lane 3.
Roadwork,1.389534053,103.7484754,9/2/18,12:01:00 AM,Roadworks on KJE (towards PIE) at Choa Chu Kang Dr Exit.
Roadwork,1.321343494,103.824771,9/2/18,12:00:00 AM,Roadworks on Dunearn Road (towards City) after Kheam Hock Road.
Roadwork,1.285807889,103.7982324,8/2/18,11:54:00 PM,Roadworks on AYE (towards MCE) at Alexandra Rd Exit.
Vehicle breakdown,1.376915979,103.9289146,8/2/18,11:52:00 PM,Vehicle breakdown on TPE (towards SLE) at Tampines Ave 10 Entrance.
Roadwork,1.281784203,103.8503728,8/2/18,11:51:00 PM,Roadworks on Market Street (towards Cross Street) after Cecil Street.
Roadwork,1.270716905,103.8596432,8/2/18,11:50:00 PM,Roadworks on MCE (towards ECP) at Central Boulevard Exit.
Roadwork,1.29030164,103.826311,8/2/18,11:36:00 PM,Roadworks on Ganges Avenue (towards Lower Delta Road) after Havelock Road. Avoid right lane.
Roadwork,1.354804571,103.8323531,8/2/18,11:28:00 PM,Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid left lane.
Roadwork,1.387004926,103.8582865,8/2/18,11:26:00 PM,Roadworks on CTE (towards AYE) before AMK Ave 5 Exit.
Roadwork,1.312158871,103.772589,8/2/18,11:15:00 PM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid right lane.
Roadwork,1.2650099,103.8239872,8/2/18,11:12:00 PM,Roadworks in Sentosa Gateway Tunnel. Sentosa Gateway Tunnel closed.
Roadwork,1.328837816,103.8638877,8/2/18,11:03:00 PM,Roadworks on PIE (towards Tuas) at CTE(CITY) Exit.
Roadwork,1.311543344,103.8447199,8/2/18,11:03:00 PM,Roadworks in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit.
Roadwork,1.312882987,103.7722456,8/2/18,11:00:00 PM,Roadworks on Clementi Road (towards Commonwealth Avenue West).
Roadwork,1.426144928,103.7864445,8/2/18,10:35:00 PM,Roadworks on SLE (towards BKE) at Woodlands Ave 2 Exit.
Roadwork,1.320708885,103.8914161,8/2/18,10:34:00 PM,Roadworks on Paya Lebar Road (towards Geylang East Central) after Jalan Afifi. Avoid left lane.
Roadwork,1.328114229,103.9488855,8/2/18,10:31:00 PM,Roadworks on New Upper Changi Road (toward City) after Bedok Road. Avoid right lane.
Roadwork,1.323050119,103.7450349,8/2/18,10:26:00 PM,Roadworks on AYE (towards Tuas) at Jurong Town Hall Entrance.
Roadwork,1.312164298,103.7725999,8/2/18,10:24:00 PM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue.
Roadwork,1.394835403,103.8360691,8/2/18,10:16:00 PM,Roadworks on SLE (towards BKE) after Lentor Ave Exit. Avoid lane 4.
Roadwork,1.329601042,103.8501613,8/2/18,10:13:00 PM,Roadworks on PIE (towards Changi Airport) after Thomson Rd. Avoid lane 4.
Roadwork,1.330188371,103.6558065,8/2/18,10:09:00 PM,Roadworks on AYE (towards Tuas) before Tuas West Rd Exit. Avoid lane 3.
Roadwork,1.430873586,103.7678883,8/2/18,10:07:00 PM,Roadworks on Woodlands Avenue 3 (towards Woodlands Checkpoint) after Kranji Road. Avoid left lane.
Roadwork,1.428311456,103.7658223,8/2/18,10:04:00 PM,Roadworks on Woodlands Avenue 3 (towards Woodlands Checkpoint) after Kranji Road.
Roadwork,1.328750241,103.965197,8/2/18,10:04:00 PM,Roadworks on Xilin Avenue (towards Laguna Golf Green) after Changi South Avenue 3. Avoid right lane.
Roadwork,1.326800922,103.8297983,8/2/18,10:04:00 PM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
Roadwork,1.331915061,103.7956976,8/2/18,10:01:00 PM,Roadworks on Dunearn Road (towards City) after Swiss Club Road. Avoid right lane.
Roadwork,1.312145096,103.7721584,8/2/18,9:57:00 PM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Avenue 2. Avoid right lane.
Roadwork,1.331324735,103.7640665,8/2/18,9:35:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
Roadwork,1.334218619,103.7612919,8/2/18,9:35:00 PM,Roadworks on PIE (towards Tuas) at Bukit Batok East Ave 3 Exit.
Roadwork,1.415649308,103.7992815,8/2/18,9:33:00 PM,Roadworks on Mandai Road (towards SLE) after Lorong Lada Hitam. Avoid right lane.
Roadwork,1.280648,103.8392727,8/2/18,9:33:00 PM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue. Avoid right lane.
Roadwork,1.322968525,103.694032,8/2/18,9:32:00 PM,Roadworks on AYE (towards MCE) at Pioneer Circus Exit.
Roadwork,1.394182593,103.8193777,8/2/18,9:31:00 PM,Roadworks on SLE (towards CTE) after Upper Thomson Rd Exit. Avoid lane 1.
Roadwork,1.331145215,103.9578165,8/2/18,9:29:00 PM,Roadworks on Xilin Avenue (towards Changi South Avenue 1) after Upper Changi Road East. Avoid left lane.
Vehicle breakdown,1.360598358,103.7030095,8/2/18,9:29:00 PM,Vehicle breakdown on PIE (towards Tuas) before Jalan Bahar.
Roadwork,1.331145215,103.9578165,8/2/18,9:29:00 PM,Roadworks on Xilin Avenue (towards Changi South Avenue 1) after Upper Changi Road East. Avoid left lane.
Roadwork,1.300592586,103.8376269,8/2/18,9:25:00 PM,Roadworks on Somerset Road (towards Grange Road) after Penang Road.
Roadwork,1.32687225,103.8302071,8/2/18,9:16:00 PM,Roadworks on PIE (towards Changi Airport) at Mount Pleasant Entrance.
Vehicle breakdown,1.359987339,103.8579986,8/2/18,8:58:00 PM,Vehicle breakdown on CTE (towards SLE) after AMK Ave 1 Exit.
Accident,1.324409904,103.8979771,8/2/18,8:51:00 PM,Accident on PIE (towards Changi Airport) after Paya Lebar with congestion till Kallang Way. Avoid lane 1.
Roadwork,1.322968525,103.694032,8/2/18,8:40:00 PM,Roadworks on AYE (towards MCE) at Pioneer Circus Exit.
Vehicle breakdown,1.348715759,103.6930537,8/2/18,6:15:00 PM,Vehicle breakdown on PIE (towards Changi Airport) before Jalan Bahar.
Heavy Traffic,1.380608554,103.9160407,8/2/18,6:13:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.
Heavy Traffic,1.317194835,103.8351925,8/2/18,6:02:00 PM,Heavy Traffic on Bukit Timah Road (towards Woodlands) after Balmoral Road.
Heavy Traffic,1.335661111,103.8185226,8/2/18,5:58:00 PM,Heavy Traffic on Adam Road (towards Braddell) between Bt Timah Road and PIE.
Vehicle breakdown,1.387281779,103.7423527,8/2/18,5:50:00 PM,Vehicle breakdown on KJE (towards BKE) after Choa Chu Kang Way Exit.
Heavy Traffic,1.285621321,103.7983687,8/2/18,5:50:00 PM,Heavy Traffic on AYE (towards MCE) between Clementi Ave 2 Exit and Alexandra Rd Exit.
Heavy Traffic,1.382309735,103.9175245,8/2/18,5:48:00 PM,Heavy Traffic on TPE (towards SLE) after Tampines Rd Exit.
Heavy Traffic,1.358676057,103.9617801,8/2/18,5:44:00 PM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.
Heavy Traffic,1.338452593,103.9432728,8/2/18,5:39:00 PM,Heavy Traffic on PIE (towards Changi Airport) before Simei Ave.
Heavy Traffic,1.390499042,103.7698451,8/2/18,5:33:00 PM,Heavy Traffic on KJE (towards BKE) between Woodlands Rd Exit and BKE Exit.
Heavy Traffic,1.363374976,103.8591708,8/2/18,5:29:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.
Heavy Traffic,1.344414441,103.8602795,8/2/18,5:28:00 PM,Heavy Traffic on CTE (towards AYE) at Upper Serangoon Rd Exit.
Vehicle breakdown,1.302168467,103.8782578,8/2/18,5:22:00 PM,Vehicle breakdown on KPE (towards TPE) after ECP Entrance. Avoid lane 4.
Heavy Traffic,1.436767147,103.7684349,8/2/18,4:54:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.
Heavy Traffic,1.328801846,103.8669088,8/2/18,3:52:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Toa Payoh Lor 1 and Kallang Way.
Roadwork,1.339302083,103.776659,8/2/18,3:38:00 PM,Roadworks on Upper Bukit Timah Road (towards Bukit Timah Avenue) after Pei Wah Avenue. Avoid right lane.
Roadwork,1.338865288,103.9757855,8/2/18,3:26:00 PM,Roadworks on PIE (towards Changi Airport) at ECP(Airport) Exit.
Roadwork,1.297140824,103.8853269,8/2/18,3:17:00 PM,Roadworks on Fort Road (towards ECP) after Meyer Road.
Roadwork,1.352436213,103.94147,8/2/18,3:11:00 PM,Roadworks on Tampines Avenue 5 (towards Tampines Central 2) after Tampines Avenue 4. Avoid left lane.
Roadwork,1.363850096,103.8925453,8/2/18,2:51:00 PM,Roadworks on Hougang Avenue 3 (towards Tampines Road) after Upper Serangoon Road. Avoid left lane.
Roadwork,1.343459406,103.9167654,8/2/18,2:36:00 PM,Roadworks on Bartley Viaduct (towards Kaki Bukit Avenue 4) after Tampines Avenue 10. Avoid right lane.
Roadwork,1.353974168,103.8634578,8/2/18,2:30:00 PM,Roadworks on Ang Mo Kio Avenue 1 (towards Lorong Chuan) after Li Hwan Drive. Avoid left lane.
Roadwork,1.352740985,103.8635235,8/2/18,2:29:00 PM,Roadworks on Lorong Chuan (towards Serangoon Avenue 3) after Cardiff Grove. Avoid left lane.
Roadwork,1.3652699,103.8599477,8/2/18,2:27:00 PM,Roadworks on CTE (towards AYE) before AMK Ave 1 Exit.
Roadwork,1.336066244,103.6962615,8/2/18,2:22:00 PM,Roadworks on Pioneer Road North (towards Jurong West Street 63) after Upper Jurong Road. Avoid right lane.
Roadwork,1.346204653,103.73692,8/2/18,2:22:00 PM,Roadworks on PIE (towards Tuas) after Jurong Town Hall Rd.
Roadwork,1.414286591,103.8057745,8/2/18,2:22:00 PM,Roadworks on SLE (towards CTE) after Mandai Ave Exit. Avoid lane 1.
Roadwork,1.339531697,103.6951574,8/2/18,2:21:00 PM,Roadworks on Pioneer Road North near Jurong West Avenue 4/Pioneer Road North Junction.
Roadwork,1.277041404,103.7900971,8/2/18,2:18:00 PM,Roadworks on Pasir Panjang Road (towards City) after South Buona Vista. Avoid left lane.
Roadwork,1.31852051,103.8462484,8/2/18,2:15:00 PM,Roadworks on Moulmein Road (towards Sinaran Drive) after Shrewsbury Road. Avoid left lane.
Roadwork,1.30772789,103.9199286,8/2/18,2:11:00 PM,Roadworks on Marine Parade Road (towards Marine Terrace) after Marine Vista. Avoid left lane.
Roadwork,1.307755287,103.9198086,8/2/18,2:11:00 PM,Roadworks on Marine Parade Road (towards Marine Vista) after Marine Terrace. Avoid left lane.
Roadwork,1.306356924,103.9132924,8/2/18,2:10:00 PM,Roadworks on Marine Parade Road (towards Telok Kurau Road) after Marine Crescent. Avoid right lane.
Roadwork,1.390416037,103.8452613,8/2/18,2:09:00 PM,Roadworks on Yio Chu Kang Road (towards Ang Mo Kio Street 64) after Ang Mo Kio Street 65. Avoid right lane.
Roadwork,1.290397174,103.7701024,8/2/18,2:09:00 PM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre. Avoid left lane.
Roadwork,1.304801866,103.9102643,8/2/18,2:07:00 PM,Roadworks on Still Road South (towards Eunos) after ECP. Avoid left lane.
Roadwork,1.271284569,103.8250553,8/2/18,2:07:00 PM,Roadworks on Lower Delta Road (towards Kampong Bahru Road) after Bukit Purmei Road.
Roadwork,1.312509882,103.8040189,8/2/18,2:06:00 PM,Roadworks on Farrer Road (towards Queensway) at Farrer Underpass. Avoid left lane.
Roadwork,1.306436306,103.9136581,8/2/18,2:05:00 PM,Roadworks on Marine Parade Road (towards Marine Terrace) after Telok Kurau Road. Avoid left lane.
Roadwork,1.306743652,103.9151239,8/2/18,1:58:00 PM,Roadworks on Marine Parade Road (towards Telok Kurau Road) after Marine Terrace.
Roadwork,1.358461698,103.9622412,8/2/18,1:57:00 PM,Roadworks on TPE (towards PIE) before PIE Exit. Avoid lane 4.
Roadwork,1.381256893,103.9034154,8/2/18,1:57:00 PM,Roadworks on Sengkang East Drive (towards Sengkang East Avenue) after Buangkok Drive. Avoid left lane.
Roadwork,1.332421687,103.7688305,8/2/18,1:56:00 PM,Roadworks on PIE (towards Tuas) before Clementi Ave 6 Exit.
Roadwork,1.356135392,103.8568295,8/2/18,1:55:00 PM,Roadworks on CTE (towards SLE) after AMK Ave 1 Exit.
Roadwork,1.397722955,103.8541906,8/2/18,1:53:00 PM,Roadworks on SLE (towards CTE) after TPE Exit. Avoid lane 3.
Vehicle breakdown,1.354265709,103.9005298,8/2/18,1:47:00 PM,Vehicle breakdown on KPE (towards ECP) after Tampines Rd Exit.
Roadwork,1.426329394,103.7861693,8/2/18,1:35:00 PM,Roadworks on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 1.
Unattended Vehicle,1.396551833,103.8506118,8/2/18,1:33:00 PM,Stationary Vehicle on SLE (towards CTE) before TPE Exit.
Roadwork,1.342255842,103.7809438,8/2/18,1:32:00 PM,Roadworks on PIE (towards Tuas) at Clementi Rd Exit.
Roadwork,1.34456153,103.7366119,8/2/18,1:30:00 PM,Roadworks on Jurong Town Hall Road (towards Jurong East Avenue 1) after PIE.
Roadwork,1.308044423,103.7396544,8/2/18,1:27:00 PM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid right lane.
Roadwork,1.303238354,103.7466416,8/2/18,1:27:00 PM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid left lane.
Roadwork,1.319025374,103.8748288,8/2/18,1:20:00 PM,Roadworks on KPE (towards TPE) at PIE(Tuas) Exit.
Roadwork,1.328942532,103.9504609,8/2/18,1:17:00 PM,Roadworks on Upper Changi Road East (toward City) after Xilin Avenue. Avoid left lane.
Roadwork,1.349327253,103.7954019,8/2/18,1:02:00 PM,Roadworks on PIE (towards Changi Airport) after BKE.
Roadwork,1.39983787,103.8965262,8/2/18,12:57:00 PM,Roadworks on TPE (towards PIE) before Punggol Rd Exit. Avoid lane 1.
Roadwork,1.330451333,103.7587116,8/2/18,12:55:00 PM,Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link.
Roadwork,1.310744317,103.9407295,8/2/18,12:37:00 PM,Roadworks on ECP (towards City) after East Coast Park Carpark F3 Exit. Avoid lane 3.
Roadwork,1.316750751,103.8068806,8/2/18,12:37:00 PM,Roadworks on Farrer Road (towards Queensway) after Farrer Flyover. Avoid left lane.
Roadwork,1.311952472,103.7684229,8/2/18,12:36:00 PM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Avenue 2. Avoid right lane.
Roadwork,1.31222688,103.7729582,8/2/18,12:36:00 PM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid right lane.
Roadwork,1.308573567,103.7832648,8/2/18,12:35:00 PM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Rise. Avoid left lane.
Roadwork,1.309369011,103.7820219,8/2/18,12:35:00 PM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.
Roadwork,1.30830471,103.7837935,8/2/18,12:35:00 PM,Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid right lane.
Roadwork,1.329036692,103.7639788,8/2/18,12:34:00 PM,Roadworks on Clementi Avenue 6 (towards PIE) after Clementi Loop. Avoid left lane.
Roadwork,1.347781573,103.8471219,8/2/18,12:30:00 PM,Roadworks on Bishan Road (towards Bishan Lane) after Bishan Street 11.
Roadwork,1.364241661,103.8442715,8/2/18,12:21:00 PM,Roadworks on Ang Mo Kio Avenue 1 (towards Ang Mo Kio Street 32) after Marymount Road. Avoid left lane.
Roadwork,1.301438066,103.9011981,8/2/18,12:19:00 PM,Roadworks on Amber Road (towards Amber Gardens) after Marine Parade Road. Avoid right lane.
Roadwork,1.301498386,103.9012308,8/2/18,12:18:00 PM,Roadworks on Amber Road (towards Marine Parade Road) after Amber Gardens. Avoid left lane.
Roadwork,1.295926156,103.831074,8/2/18,12:13:00 PM,Roadworks on River Valley Road (towards Kim Seng Road) after Hoot Kiam Road.
Roadwork,1.316138713,103.9332317,8/2/18,12:11:00 PM,Roadworks on Bedok South Avenue 1 (towards Bedok South Road) after Upper East Coast Road. Avoid right lane.
Roadwork,1.325671159,103.8420095,8/2/18,12:07:00 PM,Roadworks on Thomson Road (towards Newton) after Balestier Road. Avoid left lane.
Roadwork,1.36457258,103.8410835,8/2/18,12:05:00 PM,Roadworks on Ang Mo Kio Avenue 1 (towards Ang Mo Kio Street 22) after Marymount Road. Avoid left lane.
Roadwork,1.335617232,103.8185118,8/2/18,11:44:00 AM,Roadworks on Adam Road (towards Braddell) after PIE. Avoid left lane.
Roadwork,1.304686275,103.8231348,8/2/18,11:44:00 AM,Roadworks on Grange Road (towards Tanglin Road). Avoid right lane.
Roadwork,1.344314218,103.7292742,8/2/18,11:40:00 AM,Roadworks on Boon Lay Way (towards City) after Jurong West St 51. Avoid left lane.
Roadwork,1.335137033,103.9371427,8/2/18,11:35:00 AM,Roadworks on PIE (towards Changi Airport) after Bedok North Ave 3. Avoid lane 3.
Roadwork,1.311871287,103.9498217,8/2/18,11:29:00 AM,Roadworks on ECP (towards City) after East Coast Park Carpark F3 Exit. Avoid lane 3.
Roadwork,1.298891806,103.9023402,8/2/18,11:26:00 AM,Roadworks on ECP (towards City) after Still Rd Sth Exit. Avoid lane 4.
Roadwork,1.380283085,103.9030502,8/2/18,11:12:00 AM,Roadworks on Buangkok Drive (towards Upper Serangoon Road) after Rivervale Link. Avoid left lane.
Roadwork,1.27720459,103.8489032,8/2/18,10:49:00 AM,Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard.
Roadwork,1.313056512,103.7927839,8/2/18,10:48:00 AM,Roadworks on North Buona Vista Road (towards Holland Road) after Holland Drive. Avoid right lane.
Roadwork,1.280617777,103.8443355,8/2/18,10:47:00 AM,Roadworks on South Bridge Road (towards Maxwell Road) after Sago Lane. Avoid left lane.
Roadwork,1.411221445,103.8070391,8/2/18,10:40:00 AM,Roadworks on SLE (towards CTE) after Mandai Ave Exit.
Roadwork,1.400595848,103.89502,8/2/18,10:37:00 AM,Roadworks on TPE (towards PIE) at Sengkang Exit.
Roadwork,1.344168916,103.8488826,8/2/18,10:33:00 AM,Roadworks on Braddell Road (towards Bishan Flyover) after Bishan Road. Avoid left lane.
Roadwork,1.332486907,103.8556205,8/2/18,10:30:00 AM,Roadworks on Lorong 6 Toa Payoh (towards Toa Payoh East) after Kim Keat Link. Avoid right lane.
Accident,1.334910885,103.8111659,8/2/18,10:26:00 AM,Accident on PIE (towards Changi Airport) before Lornie Rd.
Roadwork,1.395649206,103.8576599,8/2/18,10:54:00 AM,Roadworks on SLE (towards CTE) after TPE Exit. Avoid lane 1.
Roadwork,1.27720459,103.8489032,8/2/18,10:49:00 AM,Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard.
Roadwork,1.313056512,103.7927839,8/2/18,10:48:00 AM,Roadworks on North Buona Vista Road (towards Holland Road) after Holland Drive. Avoid right lane.
Roadwork,1.319025374,103.8748288,8/2/18,10:48:00 AM,Roadworks on KPE (towards TPE) at PIE(Tuas) Exit.
Roadwork,1.280617777,103.8443355,8/2/18,10:47:00 AM,Roadworks on South Bridge Road (towards Maxwell Road) after Sago Lane. Avoid left lane.
