Type,Latitude,Longitude,Date,Time,Descriptions
Heavy Traffic,1.436847798,103.7684137,5/2/2018,5:22:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.
Vehicle breakdown,1.332542334,103.7690268,5/2/2018,5:15:00 PM,Vehicle breakdown on PIE (towards Changi Airport) after Clementi Ave 6. Avoid lane 4.
Roadwork,1.346931191,103.8469475,5/2/2018,5:11:00 PM,Roadworks on Bishan Road (towards Bishan Lane) after Bishan Street 11.
Vehicle breakdown,1.34322062,103.8703256,5/2/2018,5:10:00 PM,Vehicle breakdown on Braddell Slip Road near Braddell Road/Upper Serangoon Road Junction.
Roadwork,1.285270463,103.7796812,5/2/2018,5:05:00 PM,Roadworks on West Coast Highway (towards City) after Clementi Road.
Roadwork,1.309341619,103.782071,5/2/2018,5:01:00 PM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.
Roadwork,1.33488715,103.6931371,5/2/2018,4:58:00 PM,Roadworks on Upper Jurong Road (towards Tuas) after Pioneer Road North. Avoid right lane.
Heavy Traffic,1.320561771,103.8550645,5/2/2018,4:52:00 PM,Heavy Traffic on CTE (towards SLE) between Bukit Timah Rd Entrance and Moulmein Rd Exit.
Obstacle,1.307630756,103.8495455,5/2/2018,4:41:00 PM,Obstacle on Tekka Lane (towards Race Course Road) after Bukit Timah Road. Avoid right lane.
Heavy Traffic,1.324589588,103.898832,5/2/2018,4:06:00 PM,Heavy Traffic on PIE (towards Changi Airport) after Paya Lebar
Roadwork,1.393046653,103.8238998,5/2/2018,3:47:00 PM,Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit.
Roadwork,1.336470339,103.8188497,5/2/2018,3:34:00 PM,Roadworks on Lornie Road (towards Braddell) after PIE. Avoid right lane.
Roadwork,1.352457171,103.8632725,5/2/2018,3:33:00 PM,Roadworks on Lorong Chuan (towards Serangoon Avenue 3) after Cardiff Grove.
Roadwork,1.374135871,103.7775707,5/2/2018,3:31:00 PM,Roadworks on BKE (towards PIE) after Bukit Panjang Rd Exit. Avoid lane 1.
Roadwork,1.331847721,103.9557343,5/2/2018,3:27:00 PM,Roadworks on Xilin Avenue (towards Changi South Avenue 1) after Upper Changi Road East. Avoid left lane.
Roadwork,1.422406472,103.7713169,5/2/2018,3:25:00 PM,Roadworks on BKE (towards PIE) after SLE Exit.
Roadwork,1.394206939,103.8193698,5/2/2018,3:23:00 PM,Roadworks on SLE (towards CTE) after Upper Thomson Rd Exit.
Roadwork,1.397753623,103.8541297,5/2/2018,3:20:00 PM,Roadworks on SLE (towards CTE) after TPE Exit. Avoid lane 3.
Roadwork,1.400682005,103.8563893,5/2/2018,3:18:00 PM,Roadworks on SLE (towards CTE) at Seletar West Link Entrance.
Heavy Traffic,1.33384106,103.8158593,5/2/2018,3:15:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Vehicle breakdown,1.29515447,103.8728298,5/2/2018,3:15:00 PM,Vehicle breakdown on KPE (towards ECP) at ECP(City) Exit.
Roadwork,1.397569847,103.8541297,5/2/2018,3:14:00 PM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 3.
Roadwork,1.363212049,103.8883858,5/2/2018,3:14:00 PM,Roadworks on Upper Serangoon Road (towards City) after Hougang Avenue 3.
Roadwork,1.329375967,103.9510223,5/2/2018,3:12:00 PM,Roadworks on Upper Changi Road East (toward City) after Xilin Avenue. Avoid right lane.
Roadwork,1.330193791,103.9149622,5/2/2018,3:05:00 PM,Roadworks on PIE (towards Tuas) after Bedok North Rd.
Roadwork,1.325214524,103.940094,5/2/2018,3:05:00 PM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Avenue 3. Avoid right lane.
Roadwork,1.301764132,103.896435,5/2/2018,3:03:00 PM,Roadworks on Mountbatten Road (towards City) after Tanjong Katong Road South. Avoid left lane.
Vehicle breakdown,1.320654918,103.881014,5/2/2018,3:02:00 PM,Vehicle breakdown on PIE (towards Changi Airport) after Kallang Way.
Roadwork,1.340972518,103.7787297,5/2/2018,2:57:00 PM,Roadworks on Jalan Anak Bukit (towards City) after Jalan Jurong Kechil. Avoid left lane.
Heavy Traffic,1.306329617,103.8401588,5/2/2018,2:27:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.
Roadwork,1.297280888,103.8979667,5/2/2018,2:11:00 PM,Roadworks on ECP (towards Changi Airport) after Tg Katong Rd Exit. Avoid lane 4.
Roadwork,1.312943236,103.8041061,5/2/2018,2:10:00 PM,Roadworks on Farrer Road (towards Lornie) after Farrer U/P. Avoid right lane.
Roadwork,1.32441696,103.8096921,5/2/2018,1:57:00 PM,Roadworks on Bukit Timah Road (towards Woodlands) after Farrer Road. Avoid left lane.
Roadwork,1.320769156,103.9324851,5/2/2018,1:44:00 PM,Roadworks on Bedok South Avenue 1 (towards Bedok South Road) after New Upper Changi Road. Avoid left lane.
Roadwork,1.326850273,103.8298112,5/2/2018,1:39:00 PM,Roadworks on PIE (towards Changi Airport) after Stevens Rd Exit.
Roadwork,1.32523548,103.9022943,5/2/2018,1:35:00 PM,Roadworks on PIE (towards Tuas) after Jalan Eunos.
Roadwork,1.305168783,103.9235507,5/2/2018,1:11:00 PM,Roadworks on ECP (towards City) before Still Rd Sth Exit.
Obstacle,1.374312719,103.9093168,5/2/2018,1:11:00 PM,Obstacle on KPE (towards ECP) after Buangkok Dr Exit. Avoid lane 1.
Roadwork,1.325628874,103.7642236,5/2/2018,1:03:00 PM,Roadworks on Clementi Avenue 6 (towards Jalan Lempeng) after Clementi Loop. Avoid right lane.
Heavy Traffic,1.284914616,103.8375083,5/2/2018,12:42:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
Roadwork,1.33488715,103.6931371,5/2/2018,12:23:00 PM,Roadworks on Upper Jurong Road (towards Tuas) after Pioneer Road North. Avoid right lane.
Roadwork,1.345484766,103.7386259,5/2/2018,12:22:00 PM,Roadworks on PIE (towards Changi Airport) after Jurong Town Hall Rd. Avoid lane 1.
Roadwork,1.339537115,103.747746,5/2/2018,12:22:00 PM,Roadworks on Toh Guan Road (towards PIE) after PIE. Avoid right lane.
Roadwork,1.28510663,103.8530466,5/2/2018,11:58:00 AM,Roadworks on Battery Road (towards Flint Street) after Fullerton Road.
Roadwork,1.422406472,103.7713169,5/2/2018,11:55:00 AM,Roadworks on BKE (towards PIE) after SLE Exit.
Roadwork,1.335055568,103.9371406,5/2/2018,11:34:00 AM,Roadworks on PIE (towards Tuas) after Tampines.
Roadwork,1.309436251,103.8474887,5/2/2018,11:33:00 AM,Roadworks on Kampong Java Road (towards Keng Lee Road) after Bukit Timah Road. Avoid right lane.
Roadwork,1.319269172,103.8643484,5/2/2018,11:32:00 AM,Roadworks on Bendemeer Road (towards City) after Whampoa East. Avoid left lane.
Roadwork,1.369913603,103.895351,5/2/2018,11:30:00 AM,Roadworks on Upper Serangoon Road (towards City) after Hougang Avenue 7. Avoid right lane.
Roadwork,1.322760911,103.9231881,5/2/2018,11:30:00 AM,Roadworks on New Upper Changi Road (toward Changi) after Chai Chee Drive. Avoid left lane.
Roadwork,1.374111712,103.8997684,5/2/2018,11:29:00 AM,Roadworks on Upper Serangoon Road (towards Sengkang) after Hougang Avenue 8. Avoid left lane.
Roadwork,1.323036669,103.8262409,5/2/2018,11:27:00 AM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
Roadwork,1.315271356,103.8930612,5/2/2018,11:26:00 AM,Roadworks on Geylang Road (toward City) after Tanjong Katong Road. Avoid right lane.
Roadwork,1.338412503,103.6956208,5/2/2018,11:24:00 AM,Roadworks on Pioneer Road North (towards Jurong West Avenue 4) after Jurong West Street 63. Avoid right lane.
Roadwork,1.315271376,103.8922218,5/2/2018,11:23:00 AM,Roadworks on Paya Lebar Road (towards Guillemard Road) after Sims Avenue. Avoid left lane.
Roadwork,1.336336211,103.6961969,5/2/2018,11:23:00 AM,Roadworks on Pioneer Road North (towards Jurong West Street 63) after Upper Jurong Road. Avoid right lane.
Roadwork,1.317222492,103.8942926,5/2/2018,11:21:00 AM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road.
Roadwork,1.30839253,103.7836573,5/2/2018,11:21:00 AM,Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid right lane.
Roadwork,1.317715365,103.8973784,5/2/2018,11:20:00 AM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road. Avoid right lane.
Roadwork,1.340226363,103.9182515,5/2/2018,11:19:00 AM,Roadworks on Bedok North Road near Bedok North Road/Unk Junction.
Roadwork,1.309341619,103.782071,5/2/2018,11:19:00 AM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.
Roadwork,1.331449497,103.7958373,5/2/2018,11:18:00 AM,Roadworks on Bukit Timah Road (towards Woodlands) after Fourth Ave. Avoid right lane.
Roadwork,1.331284905,103.7953849,5/2/2018,11:18:00 AM,Roadworks on Sixth Avenue (towards Bukit Timah Road) after Fifth Avenue. Avoid right lane.
Roadwork,1.311916978,103.769931,5/2/2018,11:17:00 AM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Avenue 2. Avoid right lane.
Roadwork,1.31796067,103.7638039,5/2/2018,11:15:00 AM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Avenue 6. Avoid left lane.
Roadwork,1.312084505,103.7718123,5/2/2018,11:14:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Clementi Road. Avoid right lane.
Roadwork,1.312183283,103.7727117,5/2/2018,11:12:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid right lane.
Roadwork,1.308502215,103.783401,5/2/2018,11:11:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Rise. Avoid left lane.
Roadwork,1.307393626,103.7922549,5/2/2018,11:10:00 AM,Roadworks on Commonwealth Avenue (towards Tuas) after Tanglin Halt Road. Avoid left lane.
Roadwork,1.290347175,103.7702133,5/2/2018,11:08:00 AM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre.
Roadwork,1.292610811,103.767862,5/2/2018,11:07:00 AM,Roadworks on West Coast Road (towards Clementi Road) after West Coast View.
Roadwork,1.285270463,103.7796812,5/2/2018,11:00:00 AM,Roadworks on West Coast Highway (towards City) after Clementi Road.
Roadwork,1.30769228,103.9192853,5/2/2018,10:59:00 AM,Roadworks on Marine Parade Road (towards Marine Vista) after Marine Terrace.
Roadwork,1.277749115,103.7880054,5/2/2018,10:59:00 AM,Roadworks on Pasir Panjang Road (towards City) after South Buona Vista. Avoid left lane.
Roadwork,1.311086368,103.7354408,5/2/2018,10:58:00 AM,Roadworks on Penjuru Flyover (towards City) at Penjuru Flyover. Avoid right lane.
Roadwork,1.30731921,103.9175028,5/2/2018,10:57:00 AM,Roadworks on Marine Parade Road (towards Marine Terrace) after Marine Vista.
Roadwork,1.390443448,103.8453321,5/2/2018,10:57:00 AM,Roadworks on Yio Chu Kang Road (towards Ang Mo Kio Street 64) after Ang Mo Kio Street 65. Avoid right lane.
Roadwork,1.336844498,103.7414852,5/2/2018,10:55:00 AM,Roadworks on Boon Lay Way (towards Tuas) after Jurong East Street 11. Avoid right lane.
Roadwork,1.285116437,103.8469802,5/2/2018,10:54:00 AM,Roadworks on South Bridge Road (towards Upper Hokien Street) after Upper Pickering Street. Avoid right lane.
Roadwork,1.295561206,103.8793455,5/2/2018,10:54:00 AM,Roadworks on ECP (towards City) after Fort Rd Exit. Avoid lane 1.
Roadwork,1.343382804,103.9826545,5/2/2018,10:51:00 AM,Roadworks on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 1.
Roadwork,1.348201685,103.8378264,5/2/2018,10:51:00 AM,Roadworks on Upper Thomson Road (towards SLE) after MacRitchie Viaduct. Avoid left lane.
Roadwork,1.369095269,103.8500845,5/2/2018,10:48:00 AM,Roadworks on Ang Mo Kio Avenue 3 (towards Ang Mo Kio Avenue 8) after Ang Mo Kio Street 42. Avoid left lane.
Roadwork,1.369202236,103.8502916,5/2/2018,10:48:00 AM,Roadworks on Ang Mo Kio Avenue 3 (towards Ang Mo Kio Street 42) after Ang Mo Kio Avenue 8. Avoid right lane.
Roadwork,1.336654419,103.7056913,5/2/2018,10:47:00 AM,Roadworks on Jurong West Street 64 (towards Boon Lay Way) after Jurong West Street 63. Avoid left lane.
Roadwork,1.35453861,103.8611234,5/2/2018,10:47:00 AM,Roadworks on Ang Mo Kio Avenue 1 (towards Mei Hwan Drive) after Tai Hwan Crescent.
Roadwork,1.354020098,103.8629167,5/2/2018,10:46:00 AM,Roadworks on Ang Mo Kio Avenue 1 (towards Li Hwan Drive) after Lorong Chuan. Avoid left lane.
Roadwork,1.305076162,103.9101826,5/2/2018,10:44:00 AM,Roadworks on Still Road South (towards Eunos) after ECP. Avoid left lane.
Roadwork,1.306196506,103.9125065,5/2/2018,10:42:00 AM,Roadworks on Marine Parade Road (towards Telok Kurau Road) after Marine Crescent. Avoid left lane.
Roadwork,1.336379794,103.8188824,5/2/2018,10:41:00 AM,Roadworks on Lornie Road (towards Queensway) after MacRitchie viaduct. Avoid right lane.
Roadwork,1.312717089,103.7924487,5/2/2018,10:39:00 AM,Roadworks on North Buona Vista Road (towards Holland Road) after Holland Drive. Avoid right lane.
Roadwork,1.367100207,103.9467934,5/2/2018,10:34:00 AM,Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.
Roadwork,1.330372225,103.915158,5/2/2018,10:26:00 AM,Roadworks on PIE (towards Changi Airport) before Bedok North Rd. Avoid lane 4.
Roadwork,1.346931191,103.8469475,5/2/2018,10:24:00 AM,Roadworks on Bishan Road (towards Bishan Lane) after Bishan Street 11.
Roadwork,1.34393138,103.9689551,5/2/2018,10:22:00 AM,Roadworks on PIE (towards Tuas) after Changi South Ave 3.
Roadwork,1.390593074,103.7545067,5/2/2018,10:21:00 AM,Roadworks on Woodlands Road (towards Woodlands Checkpoint) after KJE. Avoid left lane.
Roadwork,1.338409301,103.9036551,5/2/2018,10:21:00 AM,Roadworks on Bartley Road East (towards Kaki Bukit Avenue 4) after Kaki Bukit Avenue 4. Avoid right lane.
Roadwork,1.3889102,103.7746432,5/2/2018,10:20:00 AM,Roadworks on BKE (towards PIE) after KJE Exit. Avoid lane 1.
Roadwork,1.390477879,103.7545831,5/2/2018,10:20:00 AM,Roadworks on Woodlands Road (towards City) after Sungei Kadut Ave. Avoid left lane.
Roadwork,1.381094813,103.9034277,5/2/2018,10:20:00 AM,Roadworks on Sengkang East Drive (towards Sengkang East Avenue) after Buangkok Drive. Avoid left lane.
Roadwork,1.404846284,103.7561907,5/2/2018,10:19:00 AM,Roadworks on Woodlands Road (towards City) after Mandai Road. Avoid left lane.
Roadwork,1.292853972,103.86151,5/2/2018,10:18:00 AM,Roadworks on ECP (towards City) at Rochor Rd Exit.
Roadwork,1.304708703,103.8231084,5/2/2018,10:16:00 AM,Roadworks on Grange Road (towards Tanglin Road).
Roadwork,1.397230016,103.8528423,5/2/2018,10:15:00 AM,Roadworks on SLE (towards CTE) before TPE Exit.
Roadwork,1.34825339,103.8484792,5/2/2018,10:14:00 AM,Roadworks on Bishan Street 11 (towards Bishan Road) after Bishan Street 13.
Roadwork,1.283487431,103.8356901,5/2/2018,10:12:00 AM,Roadworks on Outram Road (towards CTE).
Roadwork,1.359992861,103.8931207,5/2/2018,10:11:00 AM,Roadworks on Hougang Avenue 3 (towards Tampines Road) after Defu Lane 10.
Roadwork,1.297225844,103.8852942,5/2/2018,10:06:00 AM,Roadworks on Fort Road (towards Meyer Road) after ECP.
Roadwork,1.297143528,103.8853269,5/2/2018,10:05:00 AM,Roadworks on Fort Road (towards ECP) after Meyer Road.
Roadwork,1.32328481,103.9231391,5/2/2018,10:04:00 AM,Roadworks on Chai Chee Road (towards Chai Chee Avenue) after New Upper Changi Road. Avoid left lane.
Roadwork,1.352853133,103.9414646,5/2/2018,10:03:00 AM,Roadworks on Tampines Avenue 5 (towards Tampines Central 2) after Tampines Avenue 4. Avoid left lane.
Roadwork,1.338872176,103.9758401,5/2/2018,10:02:00 AM,Roadworks on PIE (towards Changi Airport) at ECP(Airport) Exit.
Roadwork,1.325188099,103.7927737,5/2/2018,10:00:00 AM,Roadworks on Sixth Avenue (towards Laurel Wood Avenue) after Namly Garden. Avoid left lane.
Roadwork,1.312736273,103.7925468,5/2/2018,9:56:00 AM,Roadworks on North Buona Vista Road (towards Holland Drive) after Holland Road. Avoid right lane.
Roadwork,1.283449494,103.8499223,5/2/2018,9:55:00 AM,Roadworks on Church Street (towards Market Street) after Telok Ayer Street.
Roadwork,1.397753623,103.8541297,5/2/2018,9:55:00 AM,Roadworks on SLE (towards CTE) after TPE Exit. Avoid lane 3.
Roadwork,1.400682005,103.8563893,5/2/2018,9:54:00 AM,Roadworks on SLE (towards CTE) at Seletar West Link Entrance.
Roadwork,1.30344535,103.9062433,5/2/2018,9:53:00 AM,Roadworks on Marine Parade Road (towards Marine Parade Central).
Roadwork,1.401417404,103.883122,5/2/2018,9:52:00 AM,Roadworks on TPE (towards PIE) after Seletar Link Exit. Avoid lane 4.
Roadwork,1.348758197,103.7383419,5/2/2018,9:51:00 AM,Roadworks on Bukit Batok Road (towards Jurong Road) after Bukit Batok West Avenue 3. Avoid left lane.
Roadwork,1.346203356,103.703181,5/2/2018,9:51:00 AM,Roadworks on Jurong West Avenue 4 (towards Jurong West Street 76) after Jurong West Street 75. Avoid left lane.
Roadwork,1.361407638,103.9607404,5/2/2018,9:51:00 AM,Roadworks on TPE (towards PIE) at Loyang Ave Exit.
Roadwork,1.399911295,103.7554736,5/2/2018,9:45:00 AM,Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Sungei Kadut Ave.
Roadwork,1.330478665,103.9599096,5/2/2018,9:43:00 AM,Roadworks on Xilin Avenue (towards Changi South Avenue 1) after Laguna Golf Green. Avoid left lane.
Roadwork,1.328349737,103.9659982,5/2/2018,9:42:00 AM,Roadworks on Xilin Avenue (towards Changi South Avenue 3) after ECP. Avoid right lane.
Roadwork,1.308513356,103.8775923,5/2/2018,9:35:00 AM,Roadworks on Guillemard Road near Guillemard Road/Lorong 8 Geylang Junction.
Roadwork,1.432224224,103.7741092,5/2/2018,9:35:00 AM,Roadworks on Woodlands Avenue 3 (towards City) after Woodlands Square. Avoid left lane.
Roadwork,1.338637224,103.97583,5/2/2018,9:31:00 AM,Roadworks on PIE (towards Tuas) after ECP Entrance. Avoid lane 3.
Roadwork,1.300282948,103.8638815,5/2/2018,9:31:00 AM,Roadworks on Republic Avenue (towards Nicoll Highway). Avoid right lane.
Roadwork,1.304213334,103.9062924,5/2/2018,9:28:00 AM,Roadworks on Joo Chiat Road (towards Marine Parade Road) after East Coast Road. Avoid right lane.
Vehicle breakdown,1.330911443,103.8623123,5/2/2018,9:27:00 AM,Vehicle breakdown on CTE (towards SLE) before PIE(Changi) Exit.
Heavy Traffic,1.285137361,103.8376194,5/2/2018,9:22:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
Accident,1.359657988,103.7015843,5/2/2018,9:16:00 AM,"Accident on PIE (towards Changi Airport) before KJE. Avoid lanes 1, 2 and 3."
Heavy Traffic,1.320874988,103.7639893,5/2/2018,9:09:00 AM,Heavy Traffic on Clementi Avenue 6 (towards Commonwealth Avenue West) after Commonwealth Avenue West.
Heavy Traffic,1.322731059,103.8572599,5/2/2018,9:07:00 AM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and PIE(Jurong) Exit.
Heavy Traffic,1.288817837,103.8413696,5/2/2018,9:06:00 AM,Heavy Traffic in CTE Tunnel (towards SLE) at Merchant Road Exit.
Vehicle breakdown,1.424812071,103.7710335,5/2/2018,9:05:00 AM,Vehicle breakdown on BKE (towards PIE) after SLE Exit.
Roadwork,1.306016711,103.8382712,5/2/2018,9:03:00 AM,Roadworks on Cairnhill Circle (towards Cairnhill Road). Avoid right lane.
Heavy Traffic,1.288602524,103.8418366,5/2/2018,8:33:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.
Heavy Traffic,1.2846811,103.837352,5/2/2018,8:19:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
Heavy Traffic,1.292902627,103.7868472,5/2/2018,8:10:00 AM,Heavy Traffic on AYE (towards Tuas) at South Buona Vista Rd Exit.
Unattended Vehicle,1.395330069,103.7738952,5/2/2018,8:09:00 AM,Stationary Vehicle on BKE (towards Woodlands) after KJE Exit. Avoid lane 4.
Heavy Traffic,1.328987356,103.8663886,5/2/2018,8:09:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Thomson Rd and Kallang Way.
Heavy Traffic,1.332373107,103.7686055,5/2/2018,8:00:00 AM,Heavy Traffic on PIE (towards Tuas) between BKE and Clementi Ave 6 Exit.
Heavy Traffic,1.356945148,103.8571113,5/2/2018,7:57:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 5 Exit and AMK Ave 1 Exit.
Heavy Traffic,1.400609507,103.8128054,5/2/2018,7:53:00 AM,Heavy Traffic on SLE (towards BKE) between Lentor Ave Exit and Upper Thomson Rd Exit.
Accident,1.383814271,103.9162222,5/2/2018,7:47:00 AM,Accident on TPE (towards PIE) before KPE Exit with congestion till Sengkang Exit. Avoid lane 1.
Heavy Traffic,1.401031573,103.8876904,5/2/2018,7:44:00 AM,Heavy Traffic on TPE (towards SLE) after Punggol Rd Exit.
Obstacle,1.334047259,103.7884567,5/2/2018,7:41:00 AM,Obstacle on Bukit Timah Road (towards Woodlands) after Holland Link. Avoid right lane.
Heavy Traffic,1.359793204,103.7812502,5/2/2018,7:26:00 AM,Heavy Traffic on BKE (towards PIE) between Bukit Panjang Rd Exit and Dairy Farm Rd Entrance.
Accident,1.325790664,103.7641745,5/2/2018,7:23:00 AM,Accident on Clementi Avenue 6 (towards Clementi Loop) after Commonwealth Avenue West. Avoid left lane.
Heavy Traffic,1.326828406,103.8298147,5/2/2018,7:23:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.
Heavy Traffic,1.333775303,103.814551,5/2/2018,7:21:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Heavy Traffic,1.326127867,103.6658811,5/2/2018,7:18:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.
Heavy Traffic,1.322142373,103.8738494,5/2/2018,7:08:00 AM,Heavy Traffic on PIE (towards Tuas) between Bedok North Avenue 3 exit and KPE Exit.
Unattended Vehicle,1.363980903,103.9057034,5/2/2018,5:15:00 AM,Stationary Vehicle on KPE (towards TPE) after Tampines Rd Exit.
Roadwork,1.3890863,103.7537999,5/2/2018,2:57:00 AM,Roadworks on KJE (towards BKE) at Woodlands Rd Exit.
Roadwork,1.324771439,103.9715736,5/2/2018,2:07:00 AM,Roadworks on ECP (towards Changi Airport) at Changi Village Exit. Changi Village Exit closed.
Roadwork,1.363175884,103.7081645,5/2/2018,1:58:00 AM,Roadworks on PIE (towards Tuas) at KJE(BKE) Exit.
Vehicle breakdown,1.358593905,103.7819187,5/2/2018,1:29:00 AM,Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
Roadwork,1.293854786,103.844112,5/2/2018,1:06:00 AM,Roadworks in CTE Tunnel (towards SLE) after Merchant Rd Exit. Avoid lanes 2 and 3.
Roadwork,1.314694139,103.8747338,5/2/2018,12:50:00 AM,Roadworks on KPE (towards TPE) at PIE Exit. PIE Exit closed.
Roadwork,1.309339232,103.8433785,5/2/2018,12:41:00 AM,Roadworks in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lanes 1 and 2.
Roadwork,1.380960532,103.7352773,5/2/2018,12:38:00 AM,Roadworks on KJE (towards PIE) at Sungei Tengah Rd Exit.
Accident,1.349305482,103.7929944,5/2/2018,12:38:00 AM,Accident on BKE (towards PIE) at PIE(Tuas) Exit.
Roadwork,1.281894493,103.8323287,5/2/2018,12:29:00 AM,Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
Roadwork,1.293147211,103.8440294,5/2/2018,12:28:00 AM,Roadworks in CTE Tunnel (towards SLE) after Merchant Rd Exit. Avoid lane 1.
Roadwork,1.313674148,103.8749254,5/2/2018,12:24:00 AM,Roadworks on KPE (towards TPE) after Nicoll Highway Entrance. Avoid lane 3.
Vehicle breakdown,1.326480861,103.8348567,5/2/2018,12:24:00 AM,Vehicle breakdown on PIE (towards Changi Airport) after Onraet Rd.
Roadwork,1.295430642,103.8440773,5/2/2018,12:14:00 AM,Roadworks in CTE Tunnel (towards AYE) before Havelock Exit. Avoid lanes 2 and 3.
Roadwork,1.263861067,103.8237992,5/2/2018,12:09:00 AM,Roadworks in Sentosa Gateway Tunnel. Sentosa Gateway Tunnel closed.
Roadwork,1.389091999,103.7596925,5/2/2018,12:03:00 AM,Roadworks on KJE (towards PIE) at Woodlands Rd Exit.
Roadwork,1.284885146,103.8783289,5/2/2018,12:01:00 AM,"Roadworks on MCE (towards ECP) before ECP (Changi) Exit. Avoid lanes 1, 2, 3 and 4."
Roadwork,1.272531765,103.8402882,4/2/2018,11:59:00 PM,Roadworks on AYE (towards Tuas) after Keppel Rd exit. Avoid lane 1.
Roadwork,1.309823518,103.8438624,4/2/2018,11:29:00 PM,Roadworks in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 4.
Roadwork,1.353025578,103.9000196,4/2/2018,11:29:00 PM,Roadworks on KPE (towards ECP) before Airport Rd Exit. Avoid lane 3.
Roadwork,1.296213332,103.8521229,4/2/2018,11:17:00 PM,Roadworks on Victoria Street (towards Miller Street) after Bras Basah Road. Avoid left lane.
Accident,1.341617557,103.8039,4/2/2018,11:06:00 PM,Accident on PIE (towards Tuas) after Eng Neo Ave with congestion till Eng Neo Ave. Avoid lanes 2 and 3.
Roadwork,1.318488192,103.8514277,4/2/2018,10:59:00 PM,Roadworks on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 3.
Roadwork,1.355486911,103.901081,4/2/2018,10:55:00 PM,Roadworks on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 3.
Roadwork,1.283143601,103.8357241,4/2/2018,10:51:00 PM,Roadworks in CTE Tunnel (towards AYE) after Outram Rd Exit.
Roadwork,1.32331772,103.9708104,4/2/2018,10:41:00 PM,Roadworks on ECP (towards Changi Airport) after Xilin Ave Exit. Avoid lane 3.
Vehicle breakdown,1.3985117,103.9005021,4/2/2018,10:13:00 PM,Vehicle breakdown on TPE (towards PIE) before Punggol Rd Exit.
Roadwork,1.415517837,103.7713401,4/2/2018,10:03:00 PM,Roadworks on BKE (towards Woodlands) after Mandai Rd Entrance. Avoid lane 4.
Roadwork,1.330278182,103.6728506,4/2/2018,9:48:00 PM,Roadworks on PIE (towards Changi Airport) before Pasir Laba. Avoid lane 2.
Road Block,1.372768639,104.0046651,4/2/2018,9:48:00 PM,Road Closure on Changi Coast Road (towards Aviation Park Road) after Changi Ferry Road.
Road Block,1.37250257,104.0046269,4/2/2018,9:48:00 PM,Road Closure on Changi Coast Road (towards Changi Ferry Road) after Aviation Park Road.
Roadwork,1.396446042,103.8491788,4/2/2018,9:45:00 PM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 2.
Accident,1.322893401,103.8907694,4/2/2018,9:43:00 PM,Accident on PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Paya Lebar Rd. Avoid lane 1.
Vehicle breakdown,1.352680826,103.8571322,4/2/2018,9:27:00 PM,Vehicle breakdown on CTE (towards SLE) after AMK Ave 1 Exit with congestion till PIE(Changi) Exit. Avoid lane 3.
